username,review,rating,date,app,label,review_clean
Aji syahputra,"drivernya sekarang ngga mau ambil order tpi cancelnya lama, jd orang udah nunggu eh taunya ngga jadi",3,2026-03-24 16:45:21,Gojek,netral,drivernya ambil order tpi cancelnya jd orang nunggu eh tau
Pengguna Google,"Pelayanan gojek sekarang, ga sebaik sebelumnya",3,2026-04-12 17:07:57,Gojek,netral,layan
Pengguna Google,"waw harganya sering naik turun ya untuk ongkirnya, trus games di gojek-nya loading lama bangetttt padahal biasanya enggak. wifi lancar dan internet juga.",3,2026-04-14 16:50:17,Gojek,netral,waw harga turun ya ongkirnya trus games gojek loading bangetttt wifi lancar internet
Pengguna Google,"Tolong beri fitur nonaktifkan notifikasi promo, itu mengganggu banget. Masalahnya tidak semua hp punya setting khusus untuk mematikan promo tanpa order ikut mati juga. Di Xiaomi ada jadi cuma notif order yang bisa masuk, sedangkan Samsung begitu nonaktif semua notif gak bisa masuk termasuk orderan. Ribet & gak lucu 🙄",3,2026-04-08 00:49:14,Gojek,netral,tolong fitur nonaktif notifikasi promo ganggu banget hp setting khusus mati promo order mati xiaomi notif order masuk samsung nonaktif notif masuk order sulit lucu
Pengguna Google,"sering lemot, mo pake paket data ato pun wifi",3,2026-04-08 12:19:26,Gojek,netral,lambat mo pake paket data ato wifi
Pengguna Google,"BANYAK BACOT PEMGEMUDINYA, MALES OMONGANYA GAENAK DI DENGER",3,2026-04-13 10:24:23,Grab,netral,bacot pemgemudinya males omonganya gaenak denger
Pengguna Google,"tolong dibenahi sinkronisasi dgn kaspro. selain isi saldo lama masuknya, juga ketika pembatalan order pun refund saldo lama kembalinya sehingga utk pemesanan berikutnya jadi dialihkan sistem pakai tunai. hal spt ini tidak terjadi di app sebelah",3,2026-04-12 09:45:37,Maxim,netral,tolong benah sinkronisasi kaspro isi saldo masuk batal order refund saldo kembali mesan alih sistem pakai tunai spt belah
Pengguna Google,Kadang aplikasi nya eror dan penunjuk driver nya gk berfungsi,3,2026-04-08 05:30:21,Gojek,netral,kadang aplikasi error tunjuk fungsi
Pengguna Google,"Aplikasi ini tdk pantas dibilang baik krn skr byk oknum driver yg membtlkn jemputan/orderan mknn sepihak..MHN PERHATIAN JUGA kpd mnjmn gojek utk sgra mereport scra massal & memberhentikan 1 x 24 jam oknum driver A/N ""Florian andika"" rating 5,0 mobil agya,Palembang,dgn No.tiket penyampaian Kel.""85101664"" 04 Okt 2021 jam 18.42 WIB. krn tlh menurunkan penumpang jh dari tujuan.(diupdate bbrp X Feb 2022-03 mar 22),2024, dst blm juga ad feedback s.d 14 Jan 2026 + Gopaylater sulit diaktivasi ulang. Tks",3,2026-04-09 18:49:18,Gojek,netral,aplikasi bilang skr oknum membtlkn jemputanorderan mknn sepihakmhn perhati kpd mnjmn sgra mereport scra massal henti jam oknum an florian andika rating mobil agyapalembangdgn notiket sampai kel okt jam wib tlh turun tumpang jh tujuandiupdate bbrp feb mar dst ad feedback sd jan gopaylater sulit diaktivasi ulang terima kasih
Pengguna Google,"bagus banget, tapi kadang drivernya salah jemput orang jadi lama, lain kali lebih teliti drivernya khususnya motor.",3,2026-04-11 04:03:08,Gojek,netral,bagus banget kadang drivernya salah jemput orang kali teliti drivernya motor
Pengguna Google,"setiap mau pesan grab motor kalo pagi pagi mau ke sekola tu pasti nunggu lama dan selalu di cancel dll nya, setiap pagi pasti kesusahan nyari grab motor.",3,2026-04-06 22:30:35,Grab,netral,pesan motor kalo pagi pagi kola tu nunggu cancel dll pagi susah nyari motor
Pengguna Google,biaya penanganan.. semakin lama semakin mahal,3,2026-04-05 03:37:51,Gojek,netral,biaya tangan mahal
Pengguna Google,sekarang gak bisa membatalkan grabfood. dulu masih bisa. jadi saya tinggalkan grab beberapa bulan. tadi coba lagi pesan mau batalkan gak bisa langsung gak ada keluar pembatalan. dulu masih ada jeda bbrp detik kalau ada yg lupa bisa diulang pesan lagi. cukuplah ini. saya gak mau lagi pesan grab. mana harga lebih mahal gak bisa batalkan pdhal belum dibuat resto. waktu itu malah lebih satu jam baru dapat driver lewat tengah malam. biasanya otomatis batal oleh sistem ini gak. kasian diver dan pembel,3,2026-04-04 10:00:24,Grab,netral,batal grabfood tinggal coba pesan batal langsung batal jeda bbrp detik lupa ulang pesan pesan harga mahal batal pdhal resto jam malam otomatis batal sistem kasi diver bel
Pengguna Google,"Drivernya banyak tanya, buta map. terus lagi saya isi pakai KasPro pada gak Nerima, maunya cash, padahal sudah topup, maksud hati biar enak gak pakai kembalian. coba diperbaiki lagi drivernya. untuk hargaasih seimbang dg gojek.",3,2026-04-16 06:46:22,Maxim,netral,drivernya buta map isi pakai kaspro nerima mau cash topup maksud hati biar enak pakai kembali coba baik drivernya hargaasih imbang dg
Pengguna Google,lama kalo cari driver nya,3,2026-03-31 12:25:04,Gojek,netral,kalo cari
Pengguna Google,"tolng dong perbaiki sistemnya, masa jauh-jauh dpt drivernya. Mau hemat waktu malah jdi ga efisien gra-gara sistem kalian.",3,2026-03-29 22:33:42,Gojek,netral,tolng baik sistem jauhjauh dpt drivernya hemat jdi efisien gragara sistem
Pengguna Google,"aku daily pake app ini utk psn ojol. plusnya, byk driver dan murah. minusnya kdg udh dpt driver tau2nya gbs jemput, udh gt pas lg di kondisi spt itu, drivernya yg nongol cuma org itu, jd bikin telat dan cari driver dari apps ojol lain. Trus, ad driver yg gbs buru2 kalo bukan bike express, jd ak pesen bike express. eh bike express juga byk driver yg slow2, pdhl udh jls2 '""express"". mohon utk dipertegas lg sosialisasi kpd drivernya",3,2026-04-17 00:43:31,Maxim,netral,daily pake psn ojol plus murah minus kdg dpt tau gbs jemput gt pas kondisi spt drivernya nongol org jd bikin telat cari ojol trus ad gbs buru kalo bike express jd ak sen bike express eh bike express slow pdhl jls express mohon tegas sosialisasi kpd drivernya
G gazeboo,sekarang entah kenapa cari driver susah apalagi kalo ditambah hujan dan juga pada waktu kita lagi cari driver di map ada driver yang lokasinya lebih dekat denga kita pertanyaanya kenapa dipilihkan driver yang agak jauh dengan lokasi kita saran saya untuk update kedepanya lebih diperbaiki system nya lagi supaya tidak mempersulit customer,3,2026-03-25 06:38:11,Gojek,netral,cari sulit kalo tambah hujan cari map lokasi denga pertanyaanya pilih lokasi saran update depa baik system sulit customer
Pengguna Google,aplikasinya ngelag parah padahal jaringan bagus,3,2026-04-02 15:27:00,Grab,netral,aplikasi lag buruk jaring bagus
Pengguna Google,alamat yg di tuju titik penjemputan tidak bisa sampe rumah..,3,2026-04-09 08:12:23,Maxim,netral,alamat tuju titik jemput sampe rumah
Pengguna Google,ini kapan gojek ngadain fitur kirim gambar lagi? pas itu ada tapi ilang lagi. kenapa sih diilangin mulu. ribet harus buka laptop buat fotoin patokan,3,2026-04-22 02:22:55,Gojek,netral,ngadain fitur kirim gambar pas ilang diilangin mulu sulit buka laptop fotoin patok
Pengguna Google,min sumpah aku rela relain daftar ovo biar bisa dapat vocher katanya 3 hari.. pas dapat gk ku beliin mau beliin sore malah hilang vouchernya gimana nih solusinya,3,2026-03-29 09:31:30,Grab,netral,min sumpah rela relain daftar ovo biar vocher pas ku beliin beliin sore hilang vouchernya gimana nih solusi
Pengguna Google,Aplikasi nya udah lumayan nyaman dipakai namun masih perlu terus di tinjau,3,2026-04-13 12:01:28,Grab,netral,aplikasi lumayan nyaman pakai tinjau
Pengguna Google,ni aplikasi kalau di gunakan pagi hari suka aja buat org telat!!!,3,2026-04-01 00:01:24,Gojek,netral,ni aplikasi pagi suka org telat
Pengguna Google,gojek telat,3,2026-04-01 23:16:45,Gojek,netral,telat
Pengguna Google,tmbah mahal skrng,3,2026-04-10 03:23:22,Gojek,netral,tmbah mahal skrng
Pengguna Google,"akhir-akhir ini kalau pesen go-food selalu susah dapet drivernya, akhirnya selalu aja dibatalin. padahal drivernya banyak",3,2026-04-02 09:01:33,Gojek,netral,akhirakhir sen gofood sulit dapet drivernya dibatalin drivernya
Pengguna Google,Pengemudi Gojek Di Purwokerto Banyumas Drivernya Kurang Banyak Dan Masih Banyak Driver Terlambat Dalam Penjemputan,3,2026-04-06 02:24:43,Gojek,netral,kemudi purwokerto banyumas drivernya lambat jemput
Pengguna Google,"Tidak rekomendasi untuk memesan foods di apk ini. Pemesanannya 2 jam lebih baru dapat pengantarnya. Di menit 30 awal karena kelamaan, saya coba cancel ternyata tidak mau sama sekali. Malah terus mencari pengantar foodsnya sampai 2 jam lebih itu, alhasil si pengantar dapat potongan karena dia yang mengajukan cancel. Kasian, yang sabar ya Bpk Maxim🙏🏽",3,2026-04-19 07:50:01,Maxim,netral,rekomendasi mes foods mesan jam antar menit coba cancel cari antar foodsnya jam alhasil si antar potong aju cancel kasi sabar ya bpk maxim
Pengguna Google,"udah di update yang terbaru, tapi masih saja mapsnya kurang sesuai. beda dengan lokasi sebenarnya",3,2026-04-15 12:52:46,Maxim,netral,update baru mapsnya sesuai beda lokasi
Pengguna Google,ongkir kemahalan,3,2026-04-16 15:10:54,Gojek,netral,ongkir mahal
Pengguna Google,"sejauh ini baik² saja seh tidak ada kendala..cuma ya kadang lucu aj,untuk go ride..itu helm kenapa buat penumpang pakenya helm jadul, tau g seh pak""berat di kepala udah berasa mau tak lepas aj kepalaku jadinya saking berat e😭😭 untung naik jrk dekat jrk jauh udah ku getok tuh helm🔨😮‍💨",3,2026-04-08 04:56:39,Grab,netral,baik seh kendalacuma ya kadang lucu ajuntuk go rideitu helm tumpang pakenya helm jadul tau seh pakberat kepala asa lepas kepala saking berat e untung jrk jrk ku getok tuh helm
Pengguna Google,"kendala yng sering saya dapatkan,, sering kali cari driver lama, sampai kadang di batalkan pembelian karna lamanya atau gak dapet drivernya",3,2026-03-29 13:47:24,Gojek,netral,kendala yng dapat kali cari kadang batal beli dapet drivernya
Pengguna Google,sbnrnya ga adil ya klo ada rating customer tapi customer ga bisa lihat. saya dikasih tau sama gojek yg baik klo katanya rating saya turun bahkan ada yg ngasih saya bintang satu. awalnya saya ga peduli tapi ternyata itu mempengaruhi ketika kita cari gojek. padahal saya sering kasih tips secara langsung (cash) dan bintang 5 ke semua gojek maupun gosend kecuali saya lg ga ditempat krn biasanya sy pesan aplikasi emang utk kebutuhan anak saya. bukan utk saya... ga akan pake lagi gojek kayaknya. bye,3,2026-04-10 09:52:12,Gojek,netral,sbnrnya adil ya rating customer customer lihat kasih tau rating turun ngasih bintang peduli pengaruh cari kasih tips langsung cash bintang gosend kecuali tempat pesan aplikasi emang butuh anak pake kayak bye
Pengguna Google,Apk gojek saya di bagian express setiap kali saya mau chat driver tidak bsa dipencet awalnya ada ikon chat dan telfon tp kl saya pencet chat ikon nya loading trs hilang🗿jd cma bsa telfon aja. Tp saya ada pernah liat hp temen saya kl express dia bsa2 aja chat driver knp gt ya? udh dr lama gojek express saya bgtu soalnya. ini malah td sempet telfon bsa skrg ikonnya jd abu² gk bsa dipencet😭💆🏻‍♀️. udh update kok ini vers terbaru,3,2026-04-23 09:09:22,Gojek,netral,express kali chat pencet ikon chat telfon pencet chat ikon loading trs hilang jd cma telfon liat hp temen express chat knp gt ya express bgtu td sempet telfon skrg ikon jd abu pencet update vers baru
Pengguna Google,ramah tamah,3,2026-04-18 05:53:01,Maxim,netral,ramah tamah
Pengguna Google,"grabfoodnya parah, pesan makanan tidak direspon driver hampir 2jam, mencari driver terus tanpa ada menu cancel, siapa yg tahan lapar sampai 2jam?terpaksa kami keluar makan ditempat lain, setelah selesai makan kami pulang sampai rumah baru di pickup, lah siapa yg mau makan? mohon ada otomatis cancel kalau 30 menit tidak ada driver respon.",3,2026-04-03 15:12:56,Grab,netral,grabfoodnya buruk pesan makan direspon jam cari menu cancel tahan lapar jamterpaksa makan tempat selesai makan pulang rumah pickup makan mohon otomatis cancel menit respon
Pengguna Google,"Gojek, driver yang sengaja tidak bergerak, beralasan macet (padahal lengang lancar jalannya, ngecek dari CCTV kota), beralasan titik tidak bisa dijangkau, sengaja tidak cancel order biar penumpang yg cancel dan dia dapat 3k, mohon di evaluasi.",3,2026-03-29 07:56:23,Gojek,netral,sengaja gerak alas macet lengang lancar jalan ngecek cctv kota alas titik jangkau sengaja cancel order biar tumpang cancel mohon evaluasi
Pengguna Google,"tolong dong dikasih tau driver nya knpa harus minta tambahan ongkos ya, bukannya saya gamau nambahin dari awal juga udh ada niatan tambahin ongkos, cmn kalo diminta gtu paling sebel. padahal kan ongkos yg tertera di situ udah ketentuan dari sana pihak maxim. ini bukan sekali aja berkali kali seperti itu . pernah juga udah ditambahin tapi pas saya turun masih ngedumel jauh, ya kalo seperti itu komplen ke pihak maxim nya dong supaya ongkos di aplikasi lebih gede.",3,2026-04-15 12:27:40,Maxim,netral,tolong kasih tau knpa tambah ongkos ya gamau nambahin niat tambahin ongkos cmn kalo gtu sebel ongkos tera situ tentu kali kali ditambahin pas turun ngedumel ya kalo komplen ongkos aplikasi gede
Pengguna Google,"Pelayanannya standarlah, tepat waktu aman aman aja. Terus banyak yang plinplan, helm dari gojek g nyaman. Diharapkan helmnya coba ganti model ya",3,2026-04-21 10:56:54,Gojek,netral,layan standar aman aman plinplan helm nyaman harap helm coba ganti model ya
Pengguna Google,"seperti nya salah di pengemudinya kali ya,grab ini banyak seperti pengemudinya yang ga suka lihat owner pembeli aja malas sih apalagi di medan kota,🤣",3,2026-04-22 01:19:02,Grab,netral,salah mud kali yagrab mud suka lihat owner beli malas medan kota
Pengguna Google,"ngasi driver yang deket² aja laahh tolongg, masa saya hrs nunggu lama driver ngejemput, kalo lagi buru² gimana!",3,2026-04-18 05:44:26,Maxim,netral,ngasi deket laahh tolongg nunggu ngejemput kalo buru gimana
Pengguna Google,kalo nyari driver jangan yang jaraknya jauh. tolong banget nungguin driver kelamaan makan waktu banget jadinya,3,2026-03-29 08:24:05,Gojek,netral,kalo nyari jarak tolong banget nungguin makan banget
Pengguna Google,Dari terakhir bulan puasa sampai sekarang susah dpt driver dan selalu lama nunggu nya. Ini udh nunggu 30 menit driver GK DTG jg ke lokasi jemput dan 30 menit tunggu buat dpt driver,3,2026-04-05 10:20:38,Gojek,netral,puasa sulit dpt nunggu nunggu menit lokasi jemput menit tunggu dpt
Pengguna Google,"untuk pihak Maxim yg terhormat kita mau laporkan sedikit tentang pemesanan delivery, dari pihak kita cuma pesan 1 kali saja ke tujuan contohnya ke bengkel mobil lalu driver nya dtng dgn tujuan ke bengkel mobil, tapi sekitar 30menitan ada lagi dari pihak driver lain yang datang dengan tujuan yang sama ke bengkel mobil tersebut...padahal kita tidak pesan. mohon di perbaiki kinerja nya yaa kasian driver nya harus di cancel",3,2026-04-17 04:41:37,Maxim,netral,hormat lapor mesan delivery pesan kali tuju contoh bengkel mobil dtng tuju bengkel mobil menit tuju bengkel mobil tersebutpadahal pesan mohon baik kerja yaa kasi cancel
Pengguna Google,"demi apapunnn, gak bisa chat driver. pas chat ceklis 1 aja atau malah gak kekirim samsek. di tambah lemot, dan sering di kasih driver yang jauh2 jadi sering di cancel.",3,2026-04-20 01:52:29,Gojek,netral,apapunnn chat pas chat ceklis kirim samsek lambat kasih cancel
Pengguna Google,susah untuk di jangkau apalagi klw pagi,3,2026-04-14 05:19:00,Grab,netral,sulit jangkau klw pagi
Pengguna Google,"Saya pengguna grab cukup lama, beberapa waktu ini respon dan layanan grab terutama di food Sangat mengecewakan, biasa pesan makan butuh waktu 40 menit, ini bisa 1jam lebih. Dan hari ini saya pesan food di akun istri saya, pesan jam 21.00 sampai saat ini 22.13 belum dapat driver . Tolong perbaiki jika tidak ingin kehilangan pengguna setia.",3,2026-04-05 15:14:57,Grab,netral,guna respon layan food kecewa pesan makan butuh menit jam pesan food akun istri pesan jam tolong baik hilang guna setia
Pengguna Google,"tolong dong lokasinya di perbaiki lagi, terutama tempat tempat atau perumahan baru yah contohnya di perumahan kota praja maps nya masih susah lokasinya",3,2026-04-11 06:45:07,Maxim,netral,tolong lokasi baik rumah yah contoh rumah kota praja maps sulit lokasi
Pengguna Google,nyebelin bgt aplikasi nya kalo ga di update ga bisa di buka aplikasinya,3,2026-04-15 03:33:55,Grab,netral,nyebelin banget aplikasi kalo update buka aplikasi
lipa lipa,"driver nolak pesanan trs, udh berapa kli gtu aja trs",3,2026-03-25 08:57:30,Gojek,netral,nolak pesan trs kli gtu trs
Pengguna Google,sering eror.. ga bisa login,3,2026-04-17 09:10:43,Maxim,netral,error login
Alfi Rosidin,"abis update lemot, di bilang gada sinyal",3,2026-03-25 02:43:43,Gojek,netral,abis update lambat bilang gada sinyal
Pengguna Google,"tolong dong, Kalo daftar Go mart dimudahin, Masa Beli rokok aja ribet harus ke web pdahal udh ada aplikasi. Dan juga, kenapa barang selalu terbatas di go mart, Sering baylnyak kosong. Thanks",3,2026-04-14 08:13:05,Gojek,netral,tolong kalo daftar go mart dimudahin beli rokok sulit web pdahal aplikasi barang batas go mart baylnyak kosong thanks
Pengguna Google,"maaf. izin mohon di buatkan status batal, pesanan, dan orderan yang simpel (Nama makanan + harga / bill online Maxim) , dan paling penting pembatalan agar tidak terjadi penumpukan orderan sampai 3 yah pak.. karena first impression ku😭. overall cepet penggunaannya dan simpel.",3,2026-04-09 09:48:01,Maxim,netral,maaf izin mohon buat status batal pesan order simpel nama makan harga bill online batal tumpu order yah first impression ku overall cepet guna simpel
